name,url,price,img,brand,code
Ridress,http://www.koovs.com/ridress-button-up-bell-sleeve-top-84482.html,1295,http://images.koovscdn.com/uploads/products/84482_957006e183b9138c8240fede179518eb_image1_zoom.jpg,Ridress,84482
Ridress,http://www.koovs.com/ridress-schiflli-bardot-top-80840.html,1395,http://images.koovscdn.com/uploads/products/80840_b8abcbd4d73432593bb206edd5291e8f_image1_zoom.jpg,Ridress,80840
Ridress,http://www.koovs.com/ridress-one-shoulder-pleated-dress-84531.html,1595,http://images.koovscdn.com/uploads/products/84531_5861db12dc2ba4bdda49a1a10a26989a_image1_zoom.jpg,Ridress,84531
Ridress,http://www.koovs.com/ridress-neoprene-cold-shoulder-ruffle-top-90229.html,1695,http://images.koovscdn.com/uploads/products/90229_8309ce40d76db2fdd20d1370c554e477_image1_zoom.jpg,Ridress,90229
Ridress,http://www.koovs.com/ridress-choker-top-with-metal-chain-84486.html,974,http://images.koovscdn.com/uploads/products/84486_03668b7565dc50f55d52846623f36d4f_image1_zoom.jpg,Ridress,84486
Ridress,http://www.koovs.com/ridress-one-shoulder-tie-detail-top-88104.html,1295,http://images.koovscdn.com/uploads/products/88104_2e38a777ce142898fa6ad64c977e2295_image1_zoom.jpg,Ridress,88104
Ridress,http://www.koovs.com/ridress-ridress-ruffle-cold-shoulder-dress_128-84530.html,1495,http://images.koovscdn.com/uploads/products/84530_13fdc802550022b5c1620d2683e85a6f_image1_zoom.jpg,Ridress,84530
Ridress,http://www.koovs.com/ridress-one-shoulder-ruffle-crop-top-90231.html,1395,http://images.koovscdn.com/uploads/products/90231_1752e7589c5ce7388a9039142478fbd9_image1_zoom.jpg,Ridress,90231
Ridress,http://www.koovs.com/ridress-scuba-choker-top-86501.html,1115,http://images.koovscdn.com/uploads/products/86501_02464507f30727e0081798bea700cfcb_image1_zoom.jpg,Ridress,86501
Pretty Secrets,http://www.koovs.com/pretty-secrets-brief-psw16pbkn07c-87447.html,399,http://images.koovscdn.com/uploads/products/87447_d74e97699e196a244c3d0b8043ba3d67_image1_zoom.jpg,Pretty Secrets,87447
Pretty Secrets,http://www.koovs.com/pretty-secrets-brief-psw16pbkn06c-87448.html,399,http://images.koovscdn.com/uploads/products/87448_701830f6bb9bda52045d9c8e1992702c_image1_zoom.jpg,Pretty Secrets,87448
Pretty Secrets,http://www.koovs.com/pretty-secrets-bra-psw16pnwpbr05b-87443.html,799,http://images.koovscdn.com/uploads/products/87443_32e7b76e8107268a5df3ed9e5c79d162_image1_zoom.jpg,Pretty Secrets,87443
Pretty Secrets,http://www.koovs.com/pretty-secrets-bra-psw16cnwpbr02-e-87441.html,749,http://images.koovscdn.com/uploads/products/87441_3f23b9603b6a206d54096b9e7417ab6a_image1_zoom.jpg,Pretty Secrets,87441
Pretty Secrets,http://www.koovs.com/pretty-secrets-brief-psw16pbkn06b-87446.html,399,http://images.koovscdn.com/uploads/products/87446_1217e929337f001a2a0bd9cff3214510_image1_zoom.jpg,Pretty Secrets,87446
Pretty Secrets,http://www.koovs.com/pretty-secrets-bra-psw16pnwpbr05c-87444.html,799,http://images.koovscdn.com/uploads/products/87444_024026ad4e18abd78b9361eacfc1c8ef_image1_zoom.jpg,Pretty Secrets,87444
Pretty Secrets,http://www.koovs.com/pretty-secrets-swimwear-psw16swm02b-87451.html,1499,http://images.koovscdn.com/uploads/products/87451_ae52a956a1a74aab2893939319486265_image1_zoom.jpg,Pretty Secrets,87451
Pretty Secrets,http://www.koovs.com/pretty-secrets-bra-psw16cnwpbr02-b-87440.html,749,http://images.koovscdn.com/uploads/products/87440_4841777a886b16f2a11ca77077b7255d_image1_zoom.jpg,Pretty Secrets,87440
Pretty Secrets,http://www.koovs.com/pretty-secrets-swimwear-psw16swm02a-87450.html,1499,http://images.koovscdn.com/uploads/products/87450_e969dcebda8e975aeafb101c776f5b59_image1_zoom.jpg,Pretty Secrets,87450
Pretty Secrets,http://www.koovs.com/pretty-secrets-swimwear-psw16swm07a-87452.html,1499,http://images.koovscdn.com/uploads/products/87452_0aeada04c0587a487f780e76e0219480_image1_zoom.jpg,Pretty Secrets,87452
Pretty Secrets,http://www.koovs.com/pretty-secrets-swimwear-psw16swm10b-87453.html,1499,http://images.koovscdn.com/uploads/products/87453_95bac8bedd391318217d80886141f7cd_image1_zoom.jpg,Pretty Secrets,87453
Sole Story,http://www.koovs.com/celebriti-perforated-trainers-dl-b2-80945.html,1399,http://images.koovscdn.com/uploads/products/80945_7c3784f2cf682db3b485f8611d5f514d_image1_zoom.jpg,Sole Story,80945
Pretty Secrets,http://www.koovs.com/pretty-secrets-bra-psw16cnwpbr02-a-87442.html,749,http://images.koovscdn.com/uploads/products/87442_82bb5e9a9ff2c78f59d3190c6b098d79_image1_zoom.jpg,Pretty Secrets,87442
Sole Story,http://www.koovs.com/sole-story-elastic-strap-heeled-sandals-qxg-5b-80938.html,1119,http://images.koovscdn.com/uploads/products/80938_7c002ab786af030ea7d824af29a97c70_image1_zoom.jpg,Sole Story,80938
Sole Story,http://www.koovs.com/sole-story-block-heeled-mules-sa-1b-80921.html,1399,http://images.koovscdn.com/uploads/products/80921_f8bca850b76543c4d062d8b1909ecc09_image1_zoom.jpg,Sole Story,80921
Pretty Secrets,http://www.koovs.com/pretty-secrets-swimwear-psw16swm11a-87454.html,1299,http://images.koovscdn.com/uploads/products/87454_c1d1da86a6114aeddbcfe89490f89709_image1_zoom.jpg,Pretty Secrets,87454
Sole Story,http://www.koovs.com/sole-story-knotted-mules-89046.html,1799,http://images.koovscdn.com/uploads/products/89046_33242bf0f93e7ddd7d86d8b18ba6560b_image1_zoom.jpg,Sole Story,89046
Sole Story,http://www.koovs.com/sole-story-slip-on-trainers-with-counter-stud-detail-83612.html,1699,http://images.koovscdn.com/uploads/products/83612_481665615cd1d702c3395d16de1c0b46_image1_zoom.jpg,Sole Story,83612
Sole Story,http://www.koovs.com/sole-story-canvas-trainers-with-contrast-counter-83619.html,1699,http://images.koovscdn.com/uploads/products/83619_fd551ee8b2bea3793fe776b984c6f0aa_image1_zoom.jpg,Sole Story,83619
Sole Story,http://www.koovs.com/sole-story-trainers-with-metallic-accent_487-92947.html,1899,http://images.koovscdn.com/uploads/products/92947_6c82d07dd2f8df32c23aa98b391f0e11_image1_zoom.jpg,Sole Story,92947
Sole Story,http://www.koovs.com/sole-story-sequin-detail-trainers-83617.html,1899,http://images.koovscdn.com/uploads/products/83617_a25893ea26511eb46827bc1f35cf385c_image1_zoom.jpg,Sole Story,83617
Sole Story,http://www.koovs.com/sole-story-brogues-with-kiltie-fringe-83615.html,1799,http://images.koovscdn.com/uploads/products/83615_be01fcc8ccfdcb92d97be5dce7c366a0_image1_zoom.jpg,Sole Story,83615
Sole Story,http://www.koovs.com/celebriti-aztec-detail-ankle-cuff-sandals-qxg-b4-80942.html,1899,http://images.koovscdn.com/uploads/products/80942_d16559b9cfaab13a4e47f14b8d5c4a93_image1_zoom.jpg,Sole Story,80942
Sole Story,http://www.koovs.com/celebriti-metallic-t-bar-kitten-heeled-sandals-qxg-b5-80943.html,1599,http://images.koovscdn.com/uploads/products/80943_b32078b8a1f7aea0246bf65017a340e3_image1_zoom.jpg,Sole Story,80943
Sole Story,http://www.koovs.com/sole-story-tie-up-heeled-sandals-with-pointed-toe-qxg-4b-80935.html,1699,http://images.koovscdn.com/uploads/products/80935_763c6095d28dc41b0b991d556fda3f34_image1_zoom.jpg,Sole Story,80935
Sole Story,http://www.koovs.com/sole-story-all-over-glitter-lace-up-shoes-sa-2-80922.html,1299,http://images.koovscdn.com/uploads/products/80922_7ed8a643d659d7da46cc1b4a66f2bd25_image1_zoom.jpg,Sole Story,80922
Sole Story,http://www.koovs.com/sole-story-d-ring-detail-trainers_344-88727.html,1899,http://images.koovscdn.com/uploads/products/88727_d89961b5db1cc6c99afc5c6c8ca4f22e_image1_zoom.jpg,Sole Story,88727
Sole Story,http://www.koovs.com/sole-story-heeled-sandals-with-multiple-ankle-straps-and-tassel-detail-qxg-2c-80932.html,1599,http://images.koovscdn.com/uploads/products/80932_33334da9f36b852b4ab24dd9426204e5_image1_zoom.jpg,Sole Story,80932
Sole Story,http://www.koovs.com/sole-story-cut-work-trainers-hm01-80904.html,1499,http://images.koovscdn.com/uploads/products/80904_56cf9d0285fd8d84b178d82dfb4b8784_image1_zoom.jpg,Sole Story,80904
Sole Story,http://www.koovs.com/sole-story-knotted-mules_22-89047.html,1799,http://images.koovscdn.com/uploads/products/89047_f257226e3ca8cfab6577e5963ffe4a18_image1_zoom.jpg,Sole Story,89047
Sole Story,http://www.koovs.com/sole-story-all-over-glitter-lace-up-shoes-sa-3-80923.html,1299,http://images.koovscdn.com/uploads/products/80923_cdd17af6e235b952bda0f6111a31e5c0_image1_zoom.jpg,Sole Story,80923
Sole Story,http://www.koovs.com/sole-story-pointed-toe-holographic-flats-dl-2-80936.html,1299,http://images.koovscdn.com/uploads/products/80936_0eddbb618c9da4e2f9facbadb7b493c9_image1_zoom.jpg,Sole Story,80936
Sole Story,http://www.koovs.com/celebriti-perforated-trainers-dl-b1-80944.html,1399,http://images.koovscdn.com/uploads/products/80944_8814e6d94766958df5a0414ea17b8289_image1_zoom.jpg,Sole Story,80944
Pretty Secrets,http://www.koovs.com/pretty-secrets-bra-psw16puwpbr06c-87445.html,699,http://images.koovscdn.com/uploads/products/87445_85ac336d94bc79cb2ed758b5b1e41416_image1_zoom.jpg,Pretty Secrets,87445
Sole Story,http://www.koovs.com/sole-story-concealed-lace-hi-top-trainers-83611.html,2199,http://images.koovscdn.com/uploads/products/83611_08b0f59d02a5a74264c4c64faf3a9169_image1_zoom.jpg,Sole Story,83611
Sole Story,http://www.koovs.com/sole-story-d-ring-detail-trainers-84131.html,1899,http://images.koovscdn.com/uploads/products/84131_5c37dcdaf8e5cbe6add7aa0c437c5bba_image1_zoom.jpg,Sole Story,84131
Sole Story,http://www.koovs.com/sole-story-textured-flat-shoes-dl-1-80924.html,899,http://images.koovscdn.com/uploads/products/80924_cb1d7c7d6e0d6338a4e2a7b03789dab9_image1_zoom.jpg,Sole Story,80924
Sole Story,http://www.koovs.com/sole-story-mesh-detail-ponited-flats-sab1-83341.html,979,http://images.koovscdn.com/uploads/products/83341_e4171a5466df7f80137d4f084bc30b67_image1_zoom.jpg,Sole Story,83341
Sole Story,http://www.koovs.com/celebriti-glitter-ribbon-lace-up-trainers-dl-b4-80947.html,1299,http://images.koovscdn.com/uploads/products/80947_02d0e198d142e17959807160030668f1_image1_zoom.jpg,Sole Story,80947
Sole Story,http://www.koovs.com/sole-story-multi-metallic-counter-detail-trainers-83616.html,1799,http://images.koovscdn.com/uploads/products/83616_6d7ca4168b534d75fc7bced0694fd852_image1_zoom.jpg,Sole Story,83616
Sole Story,http://www.koovs.com/sole-story-perforated-high-top-trainers_104-92949.html,2199,http://images.koovscdn.com/uploads/products/92949_95dd1da96c1c633c39617e06113ee578_image1_zoom.jpg,Sole Story,92949
Sole Story,http://www.koovs.com/sole-story-block-heeled-sandals-with-back-tie-detail-qxg-1b-80929.html,1599,http://images.koovscdn.com/uploads/products/80929_17dd382d88ce22fcd215196641d3c894_image1_zoom.jpg,Sole Story,80929
Sole Story,http://www.koovs.com/celebriti-glitter-ribbon-lace-up-trainers-dl-b3-80946.html,1299,http://images.koovscdn.com/uploads/products/80946_dc8c98042091bad218a29722bf404ebd_image1_zoom.jpg,Sole Story,80946
Sole Story,http://www.koovs.com/sole-story-cross-strap-dual-texture-tie-up-sandals-with-tassels-qxg-b1-80939.html,1899,http://images.koovscdn.com/uploads/products/80939_ea7a898fc32895fe0506a92e3ed709a2_image1_zoom.jpg,Sole Story,80939
Sole Story,http://www.koovs.com/sole-story-heeled-sandals-with-multiple-ankle-straps-and-tassel-detail-qxg-2a-80930.html,1599,http://images.koovscdn.com/uploads/products/80930_df5d9f7477df1bbafd433b84be233bba_image1_zoom.jpg,Sole Story,80930
Sole Story,http://www.koovs.com/sole-story-side-lace-up-trainers-84130.html,1799,http://images.koovscdn.com/uploads/products/84130_be15c26d942cfd63f9e86e86e0c2b3eb_image1_zoom.jpg,Sole Story,84130
Sole Story,http://www.koovs.com/sole-story-knot-detail-trainers_454-83614.html,1599,http://images.koovscdn.com/uploads/products/83614_cde13de18a9b35e3d438719680c08f1d_image1_zoom.jpg,Sole Story,83614
Sole Story,http://www.koovs.com/sole-story-textured-flat-shoes-dl-1a-80925.html,899,http://images.koovscdn.com/uploads/products/80925_095680bf9592cd7046f56f9ac395fb91_image1_zoom.jpg,Sole Story,80925
Sole Story,http://www.koovs.com/sole-story-brogue-detail-metallic-trainers-mj02-80914.html,1499,http://images.koovscdn.com/uploads/products/80914_5cab4207fedb2c09b019c4ffda5f1a04_image1_zoom.jpg,Sole Story,80914
Sole Story,http://www.koovs.com/sole-story-front-tie-pointed-flats-sgzb1-83340.html,1399,http://images.koovscdn.com/uploads/products/83340_2bfc3b134bb8c674ab218327b0559154_image1_zoom.jpg,Sole Story,83340
Sole Story,http://www.koovs.com/sole-story-basic-white-trainers-hm02-80908.html,1299,http://images.koovscdn.com/uploads/products/80908_8530885b5bb2a46f2f10750b7fbc48ea_image1_zoom.jpg,Sole Story,80908
Sole Story,http://www.koovs.com/sole-story-knot-detail-trainers-83613.html,1599,http://images.koovscdn.com/uploads/products/83613_455c94ec1043ddee71f54aaf607bbe71_image1_zoom.jpg,Sole Story,83613
Sole Story,http://www.koovs.com/sole-story-heeled-sandals-with-multiple-ankle-straps-and-tassel-detail-qxg-2b-80931.html,1599,http://images.koovscdn.com/uploads/products/80931_611c6c6a74a2434688c5435395fee062_image1_zoom.jpg,Sole Story,80931
Sole Story,http://www.koovs.com/sole-story-elastic-strap-heeled-sandals-qxg-5a-80937.html,1599,http://images.koovscdn.com/uploads/products/80937_40515ea701df6f44d1ad0b6f168f641e_image1_zoom.jpg,Sole Story,80937
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-45_100-92223.html,999,http://images.koovscdn.com/uploads/products/92223_a6c9cbf46174f9f8f25f155ddc084673_image1_zoom.jpg,Sneak-a-Peek,92223
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-41_91-92219.html,999,http://images.koovscdn.com/uploads/products/92219_b6848b81d2ec32b8b0850710f045e919_image1_zoom.jpg,Sneak-a-Peek,92219
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-40_180-92218.html,999,http://images.koovscdn.com/uploads/products/92218_c8340a14cfdcef94585857d7e623b1a8_image1_zoom.jpg,Sneak-a-Peek,92218
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-43_443-92221.html,999,http://images.koovscdn.com/uploads/products/92221_64f8931c9e3ce72e6253382e94c6eb00_image1_zoom.jpg,Sneak-a-Peek,92221
South Beach,http://www.koovs.com/south-beach-mandy---letter-print-crop-top-61872.html,1200,http://images.koovscdn.com/uploads/products/61872_4935633628c06ba8d5c8f75481690f4a_image1_zoom.jpg,South Beach,61872
South Beach,http://www.koovs.com/south-beach-splash-print-hi-neck-mesh-insert-crop-top-with-mesh-back-92373.html,1199,http://images.koovscdn.com/uploads/products/92373_c001a0fc3f16b60e4d66664783a18156_image1_zoom.jpg,South Beach,92373
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-46_91-92224.html,999,http://images.koovscdn.com/uploads/products/92224_d99d66f1bd31591b847d20ee0bdd2f2a_image1_zoom.jpg,Sneak-a-Peek,92224
South Beach,http://www.koovs.com/south-beach-leopard-print-hi-neck-mesh-insert-crop-top-with-mesh-back-92371.html,1099,http://images.koovscdn.com/uploads/products/92371_6614bd1c137707e83f3e6e05da0b51d7_image1_zoom.jpg,South Beach,92371
South Beach,http://www.koovs.com/south-beach-printed-tote-bag-89498.html,1099,http://images.koovscdn.com/uploads/products/89498_1da0507d3d48c8f5ce7f727a11756fa6_image1_zoom.jpg,South Beach,89498
South Beach,http://www.koovs.com/south-beach-mesh-hi-neck-bra-top-with-leaf-design-and-crossover-back-strap-detail-92386.html,1099,http://images.koovscdn.com/uploads/products/92386_176e2a72bc7427b20690e833cfba359d_image1_zoom.jpg,South Beach,92386
South Beach,http://www.koovs.com/south-beach-leopard-print-capri-pant-wth-white-mesh-side-panels-92372.html,1399,http://images.koovscdn.com/uploads/products/92372_5d90efb2581a9fdb0e04896f53054507_image1_zoom.jpg,South Beach,92372
Sneak-a-Peek,http://www.koovs.com/sneak-a-peek-sunglasses-snp-49_246-92227.html,999,http://images.koovscdn.com/uploads/products/92227_7c4ea3d0157a9f6b5bf3ea558617e816_image1_zoom.jpg,Sneak-a-Peek,92227
South Beach,http://www.koovs.com/south-beach-skinny-strap-bralette-with-side-detail_375-92379.html,899,http://images.koovscdn.com/uploads/products/92379_95a9b0cf7f46572165c4c98b105d634d_image1_zoom.jpg,South Beach,92379
South Beach,http://www.koovs.com/south-beach-skinny-strap-bralette-with-side-detail-92378.html,899,http://images.koovscdn.com/uploads/products/92378_850c8ab3cb66efeeba0a5c27752cd168_image1_zoom.jpg,South Beach,92378

